id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10626221,Bright&Cosy Apartment in YL center,54848033,M T,,Yuen Long,22.44052372819689,114.0274213261174,Entire home/apt,494,3,26,2018-10-15,0.77,1,257
10627506,"Fully equipped village house, perfect for 2 people",15842311,Paul,,Sha Tin,22.39126561340119,114.19361498598467,Entire home/apt,462,3,4,2017-08-23,0.12,1,48
10637449,Cosy studio in Wanchai near Star St,21841113,Marion,,Wan Chai,22.27577726864562,114.16963727525945,Entire home/apt,838,1,23,2018-10-07,0.68,1,148
10638064,STUDIO APARTMENT IN CAUSEWAY BAY,2870570,Brian,,Wan Chai,22.279428259244664,114.18261284594594,Entire home/apt,548,3,0,,,1,0
10638819,1B Apt Mid Levels/ Soho Hong Kong,5079370,Matt,,Central & Western,22.282129171557415,114.15221607479208,Entire home/apt,783,2,1,2016-03-24,0.03,1,0
10640339,2 Bedroom Apartment in Sheung Wan,3455240,Nick,,Central & Western,22.284895719054404,114.14924139440582,Entire home/apt,1097,3,5,2017-08-01,0.15,1,0
10647174,Quiet apartment on Lamma Island,8606216,Filip And Hyaewon,,Islands,22.225612994720134,114.11686584464422,Entire home/apt,603,1,0,,,1,0
10658817,Large Room near Olympic MTR  (B),23134064,Dustin,,Yau Tsim Mong,22.319461773016897,114.15972899587587,Private room,259,28,0,,,16,324
10659534,Beautiful 1 Bedroom Apartment,36481278,Mai-Britt,,Central & Western,22.283509141213074,114.15240824162983,Entire home/apt,995,2,10,2017-12-29,0.29,1,22
10661303,"Bright & Chic flat in SYP with a Gym, 2mins to MTR",5042214,F.Y,,Central & Western,22.28770487690406,114.14002150856943,Entire home/apt,705,2,7,2018-08-27,0.21,2,0
10661639,Designer Studio Loft 1,53258254,Leonard,,Wan Chai,22.270116782176792,114.18447442070031,Entire home/apt,1199,1,162,2018-11-05,4.76,5,17
10662083,#C1 Double room in City Centre,27820990,Moment Hostel,,Yau Tsim Mong,22.306639647706746,114.17092378493842,Private room,384,5,17,2017-08-25,0.60,21,336
10669048,Cozy Apartment in Central / Western,4081945,Arthur,,Central & Western,22.286156556040485,114.14174402562769,Entire home/apt,752,2,17,2017-02-04,0.50,1,0
10683736,Elegant flat next to Man Mo Temple,1379668,Benoit,,Central & Western,22.283997853926202,114.14845218668647,Entire home/apt,1003,2,22,2018-06-18,0.69,1,3
10683762,2BR ❤Most Vibrant❤ in HK Shops & Glorious Food M2a,2657469,Simon,,Yau Tsim Mong,22.317272648757722,114.17175015942213,Entire home/apt,1199,1,111,2018-10-07,3.31,8,91
10685466,Spacious room in heart of Central,14147472,Kunal,,Central & Western,22.280354795775644,114.15324419576025,Private room,603,1,2,2016-11-29,0.06,1,0
10688433,A nice garden with good transport.,31520347,San,,Tai Po,22.449540945522493,114.16167856956918,Private room,462,1,51,2018-08-02,1.63,1,0
10694795,Cozy & spacious 1 bedroom apartment,12140055,Grant,,Central & Western,22.28524630300612,114.14240548669873,Entire home/apt,893,2,7,2017-01-01,0.22,1,169
10706618,"Private Bedroom,5 mins to subway",54858141,Florence,,Yau Tsim Mong,22.325769533607836,114.16497096584769,Private room,321,3,44,2018-10-30,1.29,1,121
10707885,"Studio K, Tin Hau",2767759,Alfred,,Wan Chai,22.286604495537386,114.19004595000533,Entire home/apt,243,90,1,2018-06-01,0.18,17,250
10709880,"Nice bedroom, with private rooftop.",27661266,Adrián,,Central & Western,22.285860994062777,114.13318537893771,Private room,204,2,8,2016-05-04,0.24,1,0
10714083,"Views, privacy,  on the  edge of Sai  Kung town",9111703,Cathy,,Sai Kung,22.377866124051305,114.27316696271205,Private room,5452,2,21,2018-10-10,1.30,1,77
10732461,!!Hip Studio in SOHO,5533945,Elena,,Central & Western,22.280681410711182,114.15143944336174,Entire home/apt,2303,14,0,,,3,0
10733807,TickTock!SUPERB PENTHOUSE*4bed3bath*BALCONY,1245194,Susann,,Yau Tsim Mong,22.313017527218665,114.17010023502297,Entire home/apt,2515,2,30,2018-10-25,0.92,5,303
10735839,2000ftBig house with localyoungers6,22647240,Jojo,,Kwun Tong,22.30940369119888,114.22340075488438,Shared room,141,3,22,2018-08-21,0.65,7,160
10743742,New modern Studio #A,50614541,Brian,,Yau Tsim Mong,22.31781444023995,114.16764942370824,Private room,353,30,8,2018-05-23,0.33,6,312
10754323,Minimalist studio in new building,6435101,Lek,,Wan Chai,22.27934565663761,114.19060811659523,Entire home/apt,768,7,1,2016-02-14,0.03,1,0
10756071,BEST LOCATION IN HONG KONG  高尚住宅,55621227,Moyka,,Yau Tsim Mong,22.30205939159324,114.16963950641247,Entire home/apt,1081,2,24,2017-10-19,0.72,1,0
10756297,"Business Travel for one or two,Double Room&YT",52473150,Danny,,Wan Chai,22.282529896066478,114.18607524420074,Private room,368,1,12,2018-08-14,0.37,28,55
10756674,Concise Twin room+Mong Kok MTR&JK,52473150,Danny,,Yau Tsim Mong,22.319401869867328,114.16958463768113,Private room,353,1,14,2018-01-18,0.46,28,5
10762728,2 bedroom flat (5-6 ppl) near beach,55658817,Eric And Lily,,Islands,22.294884779365333,114.01482156696775,Entire home/apt,1097,4,0,,,1,0
10763777,☞Charming Stylish Cozy Apartment ~☜,37031267,Michelle&May,,Yau Tsim Mong,22.297007937933476,114.17594460741641,Entire home/apt,564,1,176,2018-10-24,5.20,9,29
10764236,Double Bed. Free Wifi. 1 min to MTR,52319280,W W,,Yau Tsim Mong,22.3184549193958,114.16940114213864,Private room,298,1,69,2018-10-23,2.20,7,172
10771195,One bedroom apartment in Central,11714441,Charlotte,,Central & Western,22.283826493178363,114.15143758195077,Entire home/apt,799,3,0,,,1,0
10775586,NEWLY  STUDIO (APPLE)IN JORDON  WALK 2 MINS 佐敦MTR,17404832,Sammy,,Yau Tsim Mong,22.30710009061174,114.1690429082359,Entire home/apt,470,28,9,2018-05-10,0.41,6,337
10791762,Cozy New & Valued double Rm nearMTR,4852155,Maxwell,,Yau Tsim Mong,22.321186325957523,114.16813557127594,Private room,266,365,25,2017-04-19,0.82,1,90
10794254,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29969289107702,114.17179783056835,Shared room,172,1,190,2018-10-18,5.60,15,315
10797459,Private Single Room Wan Chai MTR!,52466453,Alban,,Wan Chai,22.27917259337908,114.17892261082008,Private room,251,3,2,2016-10-06,0.08,1,0
10813539,The Nest,24401387,Homan,,Wan Chai,22.280767770509755,114.1821227897793,Entire home/apt,1582,3,65,2018-11-08,1.93,1,137
10814067,Designer Studio Loft 4,53258254,Leonard,,Wan Chai,22.26987575366599,114.18535708607065,Entire home/apt,1206,1,151,2018-11-07,4.49,5,220
10816768,Spacious 2 Bedroom: Soho/Escalator,56006867,Tara,,Central & Western,22.28028250499203,114.15315024382231,Entire home/apt,1700,3,69,2018-10-31,4.81,1,95
10818993,House of Health 樂之舍,22944871,Healthy,,Yau Tsim Mong,22.303776227371483,114.17300898787441,Entire home/apt,2648,1,61,2018-10-28,1.84,1,140
10819774,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.298391643467195,114.17270039139463,Shared room,196,1,123,2018-10-26,3.66,15,341
10820759,Luxury brand new flat - 35th Floor,15574347,Jonathan,,Wan Chai,22.275166505327732,114.17300501730884,Entire home/apt,1802,1,0,,,1,0
10837461,Stunning large apartment & terrace,2083001,Krystal & Ryan,,Central & Western,22.286417156678272,114.1504640638814,Entire home/apt,1300,2,190,2018-11-09,5.66,5,254
10838834,Sunny apartment on Hollywood Rd,21470823,Shannon,,Central & Western,22.285940180134656,114.14694261153163,Entire home/apt,548,14,0,,,1,0
10839801,Room w private toilet 3 min to MTR!,13416742,Joanna,,Eastern,22.2909939558414,114.20853705872182,Private room,447,1,68,2018-10-07,2.00,3,141
10839973,傳統香港房间 - 干净整洁交通便利的二人房间,43392680,Chuiying,,Yau Tsim Mong,22.30799664963383,114.1655791075664,Private room,2742,1,0,,,6,362
10840314,Designer Studio Loft 3,53258254,Leonard,,Wan Chai,22.269510644673574,114.18441190909553,Entire home/apt,1199,1,126,2018-08-27,3.76,5,119
10840938,Perfect location! Huge Artsy 3BDRMS,930612,Melanie,,Central & Western,22.285822819098495,114.15201751849561,Entire home/apt,1152,1,107,2018-10-27,3.16,5,308
10863163,Traditional HK - Clean Convenient room in Jordan,43392680,Chuiying,,Yau Tsim Mong,22.306838130985692,114.16603101955874,Private room,321,1,29,2018-10-28,1.10,6,338
10865355,這是一個設施齊全的家｡位於四通八達的堅尼地城｡可滿足您在港期間的日常生活需要｡有免費巴士往返中環｡,9825268,Xiaohua,,Central & Western,22.28316125324172,114.12797654104308,Entire home/apt,799,1,8,2018-01-21,0.28,1,20
10889429,"Shopping,Bus A21 Mong Kok MTR Triple Room&My",52473150,Danny,,Yau Tsim Mong,22.3176840372086,114.16851190012078,Private room,384,1,3,2018-07-10,0.10,28,270
10891046,causeway bay MTR+Tidy Quad room&YT,52473150,Danny,,Wan Chai,22.28024858889348,114.18485035603429,Private room,603,1,27,2018-09-02,0.84,28,55
10892008,Spacious 3Bdrm near GoldCoast Beach,19160336,Clint,,Tuen Mun,22.363411341741184,113.99817560670573,Shared room,877,4,0,,,1,365
10893326,Designer Apartment in Sheung Wan,9479239,Maria,,Central & Western,22.283539463965038,114.14881149399692,Entire home/apt,1481,3,16,2018-04-02,0.49,1,116
10909496,"Business Travel for one ,Single Room&YT",52473150,Danny,,Wan Chai,22.280458332723846,114.18655446074072,Private room,329,1,38,2018-07-29,1.12,28,55
10911232,New Apartment in City One Shatin,56555323,Hau Chung,,Sha Tin,22.38566020308823,114.20280648382905,Entire home/apt,501,2,26,2018-02-20,0.78,1,107
10911608,Sleeps 5 - Close to Plaza/Ferry,56557641,Amy,,Islands,22.295072238248476,114.0197284547484,Entire home/apt,1567,4,8,2018-04-08,0.24,1,0
10911684,clean and comfortable room for 3 person &YT,52473150,Danny,,Wan Chai,22.281018982417226,114.18451606681025,Private room,494,1,22,2018-09-23,0.71,28,55
10911771,causeway bay MTR+Tidy Quad room&YT,52473150,Danny,,Wan Chai,22.281859209858453,114.18651480444527,Private room,603,1,15,2018-02-18,0.62,28,55
10911910,Comfortable and clean TripleRoom&YT,52473150,Danny,,Wan Chai,22.281221255028523,114.18630076755113,Private room,494,1,30,2018-08-05,0.94,28,55
10913121,"Continental Hotel, Deluxe big bed room (1.8 m) (newly renovated licensed guesthouses) New",56566720,Huiyan,,Yau Tsim Mong,22.298326149315248,114.17491071759683,Private room,517,1,58,2018-10-06,1.96,10,71
10913704,Hung Hom - Deluxe Suite 3-bedrooms,56570136,The Grand Blossom,,Kowloon City,22.30877470116655,114.1833247892923,Entire home/apt,1402,1,46,2018-08-25,1.37,26,16
10919302,Peaceful @ only 12 min from Central,55051342,Audrey,,Central & Western,22.275444913452365,114.1274346506996,Entire home/apt,1778,5,0,,,1,0
10920510,"Nice, Big w 3bedrooms next MTR",46753419,Wendy,,Wan Chai,22.278324150138157,114.17411047222286,Entire home/apt,1277,4,121,2018-10-30,3.60,10,53
10930235,"Bedroom with view, Wan Chai",56665831,Perrine,,Wan Chai,22.277462240012735,114.17592395613926,Private room,478,2,2,2016-06-03,0.06,1,0
10930582,"香港铜锣湾地鉄E出口,名店林立,各国美食,独立厕所,鄰近维多利亚公园",52906606,Siu Yee,,Wan Chai,22.2805117529833,114.18449698419131,Private room,548,1,32,2018-08-25,1.23,2,359
10931404,"Single Rm@Inn Square, Jordan, #10",34642523,Inn Square,,Yau Tsim Mong,22.307920981976476,114.16685706291337,Private room,204,6,15,2018-07-15,0.45,10,0
10932119,Modern Newly Renovated - WanChai (Wan Chai),56664300,Brian,,Wan Chai,22.276385140553327,114.17387699083542,Entire home/apt,1347,2,15,2017-10-25,0.46,1,0
10934700,Double room in spacious apartment,47014089,Claudia,,Southern,22.272041845844026,114.11981804345155,Private room,650,2,8,2018-10-30,0.60,1,206
10950729,Mixed Dorm Room (男女混合宿舍) (3),30098437,Dragon Hostel,,Yau Tsim Mong,22.3201286964934,114.17096659738974,Shared room,118,1,46,2018-10-03,1.52,52,164
10958906,Island Crest with swimming pool gym,6119521,Sunny,,Central & Western,22.28748199836635,114.14213709258975,Entire home/apt,1802,1,4,2018-10-16,0.12,2,361
10959007,Island Crest,6119521,Sunny,,Central & Western,22.28671298982717,114.14160099574023,Private room,744,1,8,2018-09-17,0.24,2,359
10959417,Wuzhou Hotel basic triple room (double bed + cot) (newly renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.299553703752636,114.17467126121774,Private room,580,1,58,2018-09-23,2.10,10,62
10961661,Wuzhou Hotel twin room (renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.297464318237804,114.17332229164462,Private room,478,1,14,2018-08-18,0.65,10,80
10970512,Romantic Harbour View Midlevels 2br,56914813,Felicia,,Central & Western,22.28119611604457,114.1505173958387,Entire home/apt,1018,2,4,2017-06-30,0.12,1,0
10970701,Cozy bed in nice area 3 mins to MTR,13416742,Joanna,,Eastern,22.288923828426856,114.20869065879195,Private room,282,2,28,2018-10-05,1.08,3,350
10975694,Causeway Bay Apartment,56800735,Brett,,Wan Chai,22.281629785891543,114.18657674996605,Entire home/apt,1496,3,0,,,1,0
10976742,Private Room 1 Min to JordanMTR,56949831,Sam,,Yau Tsim Mong,22.306568763883657,114.17152084604653,Private room,572,2,167,2018-10-31,4.98,22,60
10977095,Twin Private Rm 1 min to JordanMTR,56949831,Sam,,Yau Tsim Mong,22.305141256298693,114.17090885145284,Private room,619,2,187,2018-11-11,5.57,22,60
10977704,Bright PrivateRm 1 min to JordanMTR,56949831,Sam,,Yau Tsim Mong,22.305490426692632,114.17126551421862,Private room,423,2,182,2018-11-09,5.43,22,56
10979011,Comfortable room with large space,47634300,Zuowei,,Wan Chai,22.278558262696063,114.17010638095591,Entire home/apt,1958,1,0,,,1,0
10999135,Mier Serviced Apartment (with terraced garden),54565775,Winnie,,Central & Western,22.284400773153028,114.14648694372589,Entire home/apt,1199,1,44,2018-11-03,1.43,15,344
11000056,"Soho living - Clean, Comfy & Safe",57081790,Chihiro,,Central & Western,22.282961500214313,114.15169626190414,Entire home/apt,1199,1,0,,,1,0
11017185,Chic Studios in Heart of the City,57169226,Ace,,Yau Tsim Mong,22.295667123138283,114.17117944182397,Entire home/apt,447,30,3,2018-10-31,0.15,2,178
11021171,"Weiyaju Hotel (Nathan): Room C, 13/F, Golden Crown Court, No.66-70, Nathan Road, Hong Kong (A2 Exit of Tsim Sha Tsui Subway Station)",57188485,磊,,Yau Tsim Mong,22.29684137894015,114.17307063151696,Entire home/apt,1269,1,12,2017-04-21,0.37,3,0
11025012,旺角地鉄口特惠5人間拎包入住,57213517,子祥,,Yau Tsim Mong,22.316523511472973,114.17380644388503,Private room,877,1,12,2018-04-30,0.55,6,358
11046496,Private room in a shared appartment,34785956,Chi,,Central & Western,22.282037348657077,114.15298383562858,Private room,313,1,6,2016-02-29,0.18,1,0
11055163,Room 1 near Jordan Mtr station 1min,45448833,Tungshing,,Yau Tsim Mong,22.306117140786313,114.17237327924929,Private room,400,1,99,2018-11-10,3.21,7,145
11058147,Room 5 near Jordan Mtr Station 1min,45448833,Tungshing,,Yau Tsim Mong,22.30699314967394,114.17222127622622,Private room,400,1,70,2018-10-29,2.52,7,245
11070886,Luxury Duplex in Wanchai (w Gym & Pool),9774294,Steve,,Wan Chai,22.275241339396256,114.17199405550747,Entire home/apt,2499,3,49,2018-10-24,1.53,3,258
11071316,香港唯雅居金巴利道(近尖沙咀地铁站),57188485,磊,,Yau Tsim Mong,22.299586387192004,114.17358463392493,Entire home/apt,1402,1,4,2017-04-26,0.13,3,365
11073670,Cozy apartment in central location,56196858,Thibault,,Central & Western,22.286069096410824,114.14848648261146,Entire home/apt,501,1,0,,,1,0
11085754,Cozy studio near HK SKYLINE: near TST & JORDAN MTR,3820308,Dave,,Yau Tsim Mong,22.302649064786014,114.17536754647115,Entire home/apt,603,15,9,2018-07-22,0.28,15,114
11093339,Newly and comfortable apt,37031267,Michelle&May,,Yau Tsim Mong,22.29643029807046,114.17544673954927,Entire home/apt,462,1,187,2018-10-27,5.83,9,277
11094032,Modern and Comfortable Apt,37031267,Michelle&May,,Yau Tsim Mong,22.296551189079363,114.17538706037097,Entire home/apt,541,1,196,2018-10-16,5.84,9,266
11095139,Room 3 near Jardan mtr station 1min,45448833,Tungshing,,Yau Tsim Mong,22.30514995923003,114.17241804220063,Private room,298,1,128,2018-10-29,3.81,7,260
11096386,Room 4 near Jordan mtr station 1min,45448833,Tungshing,,Yau Tsim Mong,22.30532017825289,114.17127073132063,Private room,298,1,160,2018-11-07,4.77,7,244
11098708,Convenient & Cozy Private Rm@Jordan,56949831,Sam,,Yau Tsim Mong,22.306924524244014,114.17105522349131,Private room,384,2,189,2018-11-10,5.64,22,52
11114037,Family Apartment for 12-16 pax 3 BR & 2 B/T (TSH),46201805,Zyla,,Yau Tsim Mong,22.306465501123334,114.16895295389641,Entire home/apt,2092,1,12,2018-10-23,0.45,17,334
11117962,Room for 4 -5 pax (TSH A),46201805,Zyla,,Yau Tsim Mong,22.30398533356143,114.168797578751,Private room,588,1,30,2018-08-12,0.94,17,355
11131970,"Spacious, well-loved, family home",3052634,Divya,,Central & Western,22.28358367381026,114.1398008223621,Entire home/apt,752,10,0,,,1,0
11145180,Clean room in quiet area,57929069,Tim,,Sai Kung,22.317520402034603,114.25746251335777,Private room,227,5,24,2018-07-03,0.72,2,10
11155266,❤ Modern Studio ❤ Tsim Sha Tsui - Top Location,58005534,Kathy,,Yau Tsim Mong,22.29728603525546,114.17294027155368,Entire home/apt,525,1,223,2018-11-02,6.66,1,143
11177418,CONDO WITH 5 STAR FACILITIES,58166398,Byulee,,Yau Tsim Mong,22.306071333925313,114.16042495859602,Entire home/apt,1003,1,7,2016-10-03,0.22,1,43
11177850,Cosy 1 BR with Balcony + Rooftop!,6849814,Su Pei,,Islands,22.226061143512585,114.11039473704089,Entire home/apt,462,2,5,2017-09-07,0.16,1,0
11189880,2BR/PrivGarden/Cozy/MTR/Ladies Mkt私人花園旺角地鐡女人街方便舒適,12486871,Lily/Deacon,,Yau Tsim Mong,22.317439384786947,114.17045561389405,Entire home/apt,783,1,74,2018-10-13,2.40,4,285
11189939,Midlevels Apartment with Rooftop,21788420,Keshia,,Central & Western,22.283776697282104,114.14163386285212,Private room,447,5,1,2016-02-27,0.03,1,0
11192206,Amazing view in Causeway Bay,48943299,Cici,,Wan Chai,22.28003901945295,114.18209246706071,Entire home/apt,548,2,10,2017-12-04,0.36,1,0
11194211,Cosy flat with terrace in trendy Sheung Wan,4165213,Paul,,Central & Western,22.283912662372572,114.14730043886614,Entire home/apt,979,5,6,2018-10-29,0.31,1,27
11194486,Lovely room in Caueway Bay!,58284747,Julia,,Wan Chai,22.27680871816674,114.18233450915444,Private room,353,1,0,,,1,0
11200292,"2 Bedroom flat, Close to Plaza!!",58101063,Brendon,,Islands,22.294019520206653,114.01569242322662,Entire home/apt,1253,2,68,2018-09-24,2.14,1,117
11204329,Room 2 near Jordan MTR Station 1min,45448833,Tungshing,,Yau Tsim Mong,22.304527663465,114.17301044985541,Private room,400,1,126,2018-10-27,3.78,7,224
11211205,Affordable Hostel,58393717,A,,Yau Tsim Mong,22.320194648534613,114.1703310760945,Private room,337,1,4,2016-10-13,0.14,2,219
11211218,Affordable Hostel,58393717,A,,Yau Tsim Mong,22.320547550985296,114.17094134704901,Private room,454,1,8,2016-07-18,0.25,2,220
11212709,金都賓館(Six  rooms for Group MAX14 ),58407685,Hotel,,Yau Tsim Mong,22.30745865191275,114.17191956115023,Entire home/apt,2397,1,16,2018-10-21,0.57,11,140
11214814,"(8)標準大床房,1.5×2.0米,干淨､整潔!有街窗!",40376086,Mei,,Yau Tsim Mong,22.306542687377434,114.17215706405676,Entire home/apt,400,1,99,2018-11-05,3.21,8,44
11224809,Onda court,50848364,Kvadrat,,Islands,22.296515746471062,114.019338851901,Entire home/apt,854,1,90,2018-10-31,2.73,1,130
11227801,"Brand new luxurious quarter in Lohas Park, Tseung Kwan O",58516922,Derek,,Sai Kung,22.296745207358114,114.26841900475983,Entire home/apt,227,1,1,2016-02-19,0.03,2,0
11228316,Whole flat in HK's coolest neighborhoood,58522135,Andy,,Central & Western,22.288454364696104,114.14363992190702,Entire home/apt,423,5,1,2016-10-31,0.04,1,0
11229337,"Room spacious, Mall area from the zuoguodi tie station just 1 minutes",58515903,Elisa,,Yau Tsim Mong,22.306631606157445,114.17198039189479,Private room,400,1,19,2018-10-28,0.59,1,359
11232440,*SALES* SERVICED 2BR!+ ROOF  GARDEN Happy Valley,9589339,Susan,,Wan Chai,22.269866241353334,114.1867386186103,Entire home/apt,1293,2,107,2018-11-01,3.25,3,169
11235469,⛱ Modern Apartment ⛱ Tsim Sha Tsui,58576590,Keiro,,Yau Tsim Mong,22.297916997810756,114.17189950039355,Entire home/apt,525,1,234,2018-11-04,7.06,1,137
11236287,Central Apartment with Roof Terrace,15159533,Caroline,,Central & Western,22.281296670380538,114.16076495420066,Private room,799,1,0,,,1,88
11246705,❤❤ Peaceful Apartment ❤❤ Tsim Sha Tsui,58669204,Kylie,,Yau Tsim Mong,22.296594637256412,114.17219858037778,Entire home/apt,548,1,263,2018-11-09,8.01,1,120
11247078,Modern Apartment in the Heart of HK,14366804,Jackie,,Wan Chai,22.282456110708722,114.1842961230548,Entire home/apt,870,7,2,2016-10-15,0.06,1,0
11247420,"Spacious apartment for 3, location!",58674328,Cassidy,,Central & Western,22.2821957735399,114.15091568261472,Entire home/apt,1496,1,3,2016-10-22,0.09,2,324
11247729,"Single bed, spacious, great location!",58674328,Cassidy,,Central & Western,22.281630449622032,114.14847997126292,Shared room,353,1,94,2018-10-22,2.85,2,308
11264406,"Mongkok Luxury Studio, New Reno *4A",14861546,Tane Residence,,Yau Tsim Mong,22.319152729309522,114.16984417736373,Entire home/apt,313,60,1,2016-05-01,0.03,87,288
11264685,Nall-5BR+5Toilet in YMT MTR,2425700,Stanley,,Yau Tsim Mong,22.309065282751728,114.17000379153714,Entire home/apt,2703,1,24,2018-04-07,0.76,26,327
11265853,"",50870418,Catherine,,Central & Western,22.283082141273056,114.13205798937905,Entire home/apt,948,1,0,,,1,0
11268776,N383A-Cozy studio YMT MTR+Kitchen,2425700,Stanley,,Yau Tsim Mong,22.309776270857334,114.17034750440175,Private room,353,1,54,2018-10-07,1.69,26,355
11270028,Lux Harbourview Suite,49931907,Kyle,,Yau Tsim Mong,22.30162769922426,114.18470967835422,Private room,454,600,1,2016-05-30,0.03,1,365
11272570,1 bedroom in a nice appartment,45945634,Fanny,,Central & Western,22.288722489165522,114.1455864781787,Private room,447,6,40,2018-04-13,1.27,1,10
11285107,Wuzhou Guest House room (1.5 m) (newly renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.298324002697765,114.1749883889642,Private room,462,1,19,2018-10-19,0.78,10,79
11285481,"New - Deluxe king size bedroom (1.8 m) in Wuzhou Guest House (newly renovated, licensed guesthouses)",56566720,Huiyan,,Yau Tsim Mong,22.297312973160377,114.17358272459957,Private room,517,1,48,2018-10-27,1.63,10,68
11285746,"New - Deluxe king size bedroom (1.8 m) in Wuzhou Guest House (newly renovated, licensed guesthouses)",56566720,Huiyan,,Yau Tsim Mong,22.297411152722443,114.17299497042933,Private room,517,1,22,2018-05-05,0.68,10,62
11286011,Wuzhou Hotel twin room (renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.29883762854076,114.17295896077937,Private room,478,1,14,2018-09-15,0.54,10,76
11286391,"New - Twin bed room in Wuzhou Guest House (newly renovated, licensed guesthouse)",56566720,Huiyan,,Yau Tsim Mong,22.2993722709097,114.17340254059098,Private room,447,1,19,2018-09-23,0.72,10,73
11286664,Wuzhou Hotel twin room (renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.29786374931011,114.17469393035708,Private room,478,1,3,2018-10-05,0.23,10,82
11287959,"",33005451,Antoine,,Wan Chai,22.275530206706634,114.17294858228314,Private room,548,1,0,,,2,0
11289256,"Roomy, Cool Studio on Hollywood Road",3199449,Sean,,Central & Western,22.285696013950716,114.14805357281315,Entire home/apt,509,2,17,2017-01-02,0.54,1,0
11290379,Convenient 3 Bed Rooms 2 min to MTR,29831285,Lulu,,Yau Tsim Mong,22.316423275608663,114.16891177794605,Entire home/apt,1582,1,90,2018-10-21,2.76,21,302
11290610,Yau Ma Tei Apartment with Terrace,25121823,Zoe,,Yau Tsim Mong,22.314905785225584,114.16735426680934,Entire home/apt,807,1,0,,,1,0
11291417,GREAT LOCATION! MTR JORDAN! Perfect KINGBED Studio,17013291,Vonette,,Yau Tsim Mong,22.306417011395492,114.16897396004585,Entire home/apt,877,1,108,2018-11-07,3.48,2,248
11304613,Hung Hom - Standard Suite 3-bedrooms,56570136,The Grand Blossom,,Kowloon City,22.30717427587642,114.18470744950206,Entire home/apt,799,1,29,2018-07-06,0.88,26,0
11304967,(A8)雙人房 (Double Room)佐敦地铁附近(弥敦道),58407685,Hotel,,Yau Tsim Mong,22.309838834516192,114.17011441939782,Private room,368,1,3,2018-09-24,0.12,11,319
11305129,三人房(Triple Room)MTR附近-(干净舒适),58407685,Hotel,,Yau Tsim Mong,22.309182959637937,114.17051337069576,Private room,501,1,33,2018-10-21,1.04,11,324
11305928,Female Dorm Bed#1,2767794,Check Inn HK,,Wan Chai,22.277710462184924,114.17633852576674,Shared room,204,1,44,2018-10-28,1.42,32,361
11305966,NEW FLAT + PRIVATE ROOFTOP IN SAY YING PUN,20204555,Jorge,,Central & Western,22.287367638853258,114.14238432098361,Entire home/apt,901,4,3,2018-10-04,0.09,2,73
11309448,Apple dorm in Sham Shui Po,34888881,Ulysse,,Sham Shui Po,22.329259380266542,114.16109131450906,Private room,133,1,2,2016-04-12,0.06,2,0
11313165,Comfy 2 br close to Victoria Park,6593849,Johann,,Wan Chai,22.277820432938768,114.1923795647693,Entire home/apt,697,2,5,2018-04-02,0.45,1,0
11326308,New Ensuite Studios in Alpha House,57169226,Ace,,Yau Tsim Mong,22.295721826015182,114.16982650488639,Entire home/apt,447,30,3,2018-01-23,0.12,2,140
11327675,D1.Jordan Kowloon/1 min to MTR/Family room(4),51969157,Jojo,,Yau Tsim Mong,22.304611519732934,114.17170495343208,Private room,799,1,5,2018-07-17,0.16,19,328
11327828,TsimShaTsui Wellyet Guest House Room for 2@RM 802,40699783,Natalie,,Yau Tsim Mong,22.297854863978753,114.1720305033792,Private room,298,1,22,2018-02-02,0.80,14,339
11331240,Very modern flat with balcony 41F,43915871,Jye,,Central & Western,22.28569122382869,114.14220797987575,Entire home/apt,1003,7,1,2016-03-17,0.03,1,0
11347628,"Seaview Studio M, Tin Hau",2767759,Alfred,,Wan Chai,22.285362000332956,114.19119845281249,Entire home/apt,650,90,2,2018-10-21,0.32,17,257
11347935,"Cozy Studio N, Tin Hau",2767759,Alfred,,Eastern,22.286868491537824,114.19147160713653,Entire home/apt,282,90,4,2017-04-12,0.14,17,273
11352977,M³ Youth Community TST 803,52497507,M³ International Youth Community,,Yau Tsim Mong,22.296602673696825,114.17423654201633,Private room,627,1,1,2016-05-18,0.03,11,0
11353000,"Well-equip room + kitchen, MTR A",35973739,Yau,,Yau Tsim Mong,22.304398326077852,114.1719507332034,Private room,298,1,103,2018-10-19,3.47,6,337
